 Timestamp,DENT_MTR1,DENT_MTR2,DENT_MTR3,MDP01,MDP02,MDP03
1/1/2024 1:00:00 AM,171.612564059673,26.7757010621135,75.1555706275976,377.37314172741,219.475624785759,690.834589399397
1/1/2024 2:00:00 AM,170.531626250362,26.6901595306408,74.2984855353716,373.954345241189,214.603446034715,691.135134430602
1/1/2024 3:00:00 AM,169.774895097944,26.6973043426697,75.2791959964088,363.937046475709,216.126863039099,689.879002254456
1/1/2024 4:00:00 AM,170.90946466173,26.718938917882,75.4006171345245,378.438002193347,222.9091800116,697.165750253946
1/1/2024 5:00:00 AM,171.196369204088,26.6606763173768,76.3642574012047,368.43857952673,216.072759862989,708.388832591474
1/1/2024 6:00:00 AM,171.723509335192,26.7639479425561,77.3537921201205,370.560424884781,218.127306481823,708.928476398811
1/1/2024 7:00:00 AM,171.809847134748,26.8203742186306,77.974858126021,372.179118391126,226.151414236054,708.246976556256
1/1/2024 8:00:00 AM,173.205198034295,26.8012495032162,75.2669370997464,365.369406030513,243.62251613941,677.437440786511
1/1/2024 9:00:00 AM,174.495582761127,26.7447326692927,69.9715288089356,371.381095113233,262.362359664403,651.781704392284
1/1/2024 10:00:00 AM,173.961790248053,26.6997692392033,63.2507418335299,370.222136898898,255.879212538712,651.66879057698
1/1/2024 11:00:00 AM,175.26056642714,26.7335908267705,63.0203413768322,370.585196653381,256.171516942792,654.053554994986
1/1/2024 12:00:00 PM,175.228557615541,26.7650213246816,63.1328588023898,358.278245168738,259.311459426768,654.997003655881
1/1/2024 1:00:00 PM,172.808551800321,26.7401484820875,60.470123673731,366.893591296859,255.817577718757,651.786962548271
1/1/2024 2:00:00 PM,169.8371807863,26.6988967889338,60.575539725658,356.541267869063,260.893249765039,644.833652667701
1/1/2024 3:00:00 PM,170.489419479738,26.7142983555095,61.2301018621656,368.656564675272,278.942309224047,644.021157752723
1/1/2024 4:00:00 PM,172.899474553065,26.7551302736392,69.6020035229158,367.117978174239,289.749576706439,651.056472720578
1/1/2024 5:00:00 PM,174.612512188032,26.8133053115162,77.7456597901764,374.728866509162,301.915895191953,656.597187744454
1/1/2024 6:00:00 PM,175.893812581548,26.8549285366025,78.9523079383071,374.788673589006,313.69107918255,657.158092128113
1/1/2024 7:00:00 PM,174.51641337818,26.8409652482951,77.62534066441,365.075029083528,293.516258789226,655.834941145033
1/1/2024 8:00:00 PM,175.723656651913,26.8877180233831,77.0564527155948,372.498779092915,286.005616726354,656.096525792033
1/1/2024 9:00:00 PM,175.316182717797,26.8804194598051,77.7427983412053,367.743411832489,283.576465563849,656.748329378665
1/1/2024 10:00:00 PM,175.132748532575,26.9193034580967,77.9547046121443,380.632162437774,283.868992498145,655.116377651691
1/1/2024 11:00:00 PM,174.52171852428,27.6892612971715,79.0965150732664,392.107924020849,289.821148605086,650.561598371714
1/2/2024 12:00:00 AM,173.398115725024,28.0014899024391,78.7972845851327,411.237378974445,295.219410687685,637.93116491288
1/2/2024 1:00:00 AM,172.805467862519,27.3469020798802,79.319329488033,402.648295022547,295.025940707885,637.419826999307
1/2/2024 2:00:00 AM,171.302451357245,27.4030613157083,79.7924664296443,396.494812575169,307.891148371622,637.108633549884
1/2/2024 3:00:00 AM,171.724998553633,27.4493955100479,82.1533443739754,397.947788892314,308.811118978076,636.832453269512
1/2/2024 4:00:00 AM,171.645531794056,27.3264076106425,83.45317613933,396.307918746024,308.638137119822,641.634778633714
1/2/2024 5:00:00 AM,174.02539102931,28.3886068027932,83.98887936346,381.060617732815,308.32736725267,655.275530731306
1/2/2024 6:00:00 AM,175.78013589466,33.0682306514063,85.8455181196914,393.677494077943,315.320897284895,659.797102181241
1/2/2024 7:00:00 AM,178.562331330031,35.0133584628056,88.7922147080535,418.14476397913,354.295809929259,663.792876539752
1/2/2024 8:00:00 AM,178.228854535962,34.9643741279433,81.9556264609564,420.767033668235,354.708834655583,664.631847614422
1/2/2024 9:00:00 AM,178.791350153741,33.8778663054691,77.1244591837167,411.692338386551,354.592227273621,676.512095838785
1/2/2024 10:00:00 AM,179.802738938015,34.0366905615083,66.9831847380847,410.825301146135,342.644923796877,700.8317661006
1/2/2024 11:00:00 AM,178.494307914516,33.7957086318347,61.2395536896074,414.115659720264,341.024055061862,694.337662672624
1/2/2024 12:00:00 PM,174.358003618778,33.7911133061571,59.7910152029945,399.081903049722,334.484174176119,704.094267221168
1/2/2024 1:00:00 PM,163.745021025301,32.8637543510413,60.5054422187386,384.719921699725,314.038485508412,694.176864307374
1/2/2024 2:00:00 PM,171.58655501937,32.8609049121733,61.5706603138824,396.910593003035,330.078681300394,695.024884637445
1/2/2024 3:00:00 PM,168.139277369133,32.1329011423804,62.4581313378294,422.285900917836,360.458561809734,712.702492291108
1/2/2024 4:00:00 PM,168.932646711124,31.2360684279993,70.6674737713765,404.437557699159,373.391277878545,716.258666602895
1/2/2024 5:00:00 PM,179.844379160786,30.6742374655732,76.0687264871085,408.399285012856,375.891982519068,700.187919748947
1/2/2024 6:00:00 PM,169.837902110536,30.6973756149528,78.9101714713615,404.907907168381,379.896914558485,680.450113531202
1/2/2024 7:00:00 PM,165.552273545763,30.8682176058355,79.2349311909638,410.966287148185,390.760120282881,684.036750366911
1/2/2024 8:00:00 PM,165.389994067024,31.2521327239228,79.4373852635035,412.671301820315,406.115862043574,677.063857031986
1/2/2024 9:00:00 PM,164.485092147952,31.4136103874189,79.0104341735714,412.831823910587,420.679702690803,679.314135545865
